,nv,id,ms,il,nj,pa,ca,ks,wi,nd,ar,tx,nh,fl,co,de,tn,mo,me,va,in,ok,mn,ri,la,ga,sd,mi,oh,nm,sc,vt,ia,ct,or,md,ny,wa,ma,az,nc,ut,ky,wy,mt,ak,ne,hi,al,dc,wv
2022-11-01,0,0,0,0,11673,0,0,0,1171,0,360,3215,0,0,0,83,0,0,333,1065,0,0,0,0,0,0,0,11651,0,482,0,1063,0,408,0,0,4130,0,0,0,0,0,0,422,0,63,0,0,0,0,237
2022-11-02,1076,1035,1336,0,0,13038,0,0,1187,0,392,0,0,0,0,134,0,0,378,1094,0,0,0,0,0,127,832,0,0,593,0,0,1830,416,0,0,4666,1111,0,5128,8735,0,0,0,0,0,0,2344,0,0,311
2022-11-03,0,0,0,0,8502,0,0,0,1349,0,276,4067,0,0,0,151,0,0,221,1199,0,2894,0,1270,0,0,0,0,12262,764,0,0,0,460,0,0,0,0,0,0,0,2410,0,0,0,0,0,0,0,0,313
2022-11-04,0,0,0,0,0,0,24419,2382,1529,967,354,0,2647,0,0,162,12512,0,209,1294,9606,0,0,0,0,0,0,0,0,622,0,0,0,405,4818,9010,4801,0,0,0,0,0,0,0,857,148,3148,0,0,0,391
2022-11-05,0,0,0,0,0,0,0,0,1084,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
2022-11-06,0,0,0,0,0,0,0,0,678,0,0,4429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-07,0,0,0,0,6175,0,0,0,469,0,590,0,0,0,0,390,0,0,0,2649,0,0,0,0,0,0,0,0,0,1284,0,0,0,932,0,0,3321,0,0,0,0,0,5901,0,0,0,0,0,0,0,588
2022-11-08,0,0,0,0,0,0,23267,0,972,0,409,3649,0,0,6130,0,0,0,335,971,0,0,0,0,0,0,0,0,0,750,0,429,0,381,0,0,4430,0,0,0,0,0,0,500,0,0,0,0,0,0,0
2022-11-09,2303,1221,0,0,0,12208,0,0,1095,0,418,0,0,0,0,250,0,0,232,954,0,0,0,0,0,285,871,9992,0,893,0,0,1862,483,0,0,4477,4591,0,7361,9365,0,0,0,0,0,0,1288,0,0,488
2022-11-10,0,0,0,0,0,0,0,0,1089,0,269,0,0,0,0,131,0,0,183,1243,0,3349,0,1268,0,0,0,0,10865,889,0,0,0,460,0,0,4265,0,12910,0,0,3381,0,0,0,0,0,0,6042,0,243
2022-11-11,0,0,1369,0,0,0,0,2736,1019,922,437,0,0,0,0,0,0,0,180,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-12,0,0,0,0,0,0,0,0,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-13,0,0,0,0,0,0,0,0,553,0,0,9376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-14,0,0,0,0,0,0,39959,0,336,0,332,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,1889,0,0,0,557,0,0,3131,0,0,0,0,0,3626,0,830,480,0,0,0,0,683
2022-11-15,0,0,1044,0,0,0,6536,0,917,0,380,3690,0,0,7081,53,0,2568,359,2896,0,0,0,0,0,0,0,12860,0,807,0,305,0,845,0,0,4091,0,0,0,0,0,0,472,0,73,0,0,0,0,228
2022-11-16,1998,1241,0,0,0,9953,0,0,1136,0,362,0,0,0,0,157,0,0,138,988,0,0,0,0,0,90,953,0,0,839,0,0,1980,386,0,0,4411,0,0,10775,6796,0,0,0,0,0,0,1049,1898,0,227
2022-11-17,0,0,0,0,14323,0,0,0,968,0,269,0,0,0,0,111,0,0,129,922,0,0,0,1086,0,0,0,0,10170,818,0,0,0,387,0,0,4029,0,5524,0,0,2787,0,0,0,0,0,0,0,0,234
2022-11-18,0,0,0,0,0,0,0,2574,1056,809,295,0,0,23486,0,115,0,0,101,1059,0,0,0,0,0,0,0,0,0,854,0,0,0,540,0,0,0,0,0,0,0,0,0,0,884,0,0,0,0,0,215
2022-11-19,0,0,0,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-20,0,0,0,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-21,0,0,0,0,0,0,0,0,457,0,442,0,0,0,0,308,0,0,0,2000,0,0,0,0,0,11064,0,0,0,1532,0,0,0,700,0,0,0,0,0,0,0,0,7089,0,0,0,0,0,0,0,448
2022-11-22,0,0,0,0,0,0,54315,0,1145,0,363,15925,0,0,7845,72,0,2662,234,884,0,0,0,0,0,0,0,8933,0,622,0,299,0,415,0,0,6676,0,0,0,0,0,0,588,0,598,0,0,0,0,206
2022-11-23,1999,1424,0,0,0,10052,0,0,804,0,329,0,0,0,0,111,0,0,124,1245,0,0,0,1083,0,91,846,0,9424,753,0,0,2302,1115,0,0,5366,10282,0,13410,6165,0,0,0,0,0,0,1169,2872,0,249
2022-11-24,0,0,0,0,0,0,0,0,1527,0,434,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,0,0,3931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-25,0,0,0,0,0,0,0,0,663,764,119,0,0,0,0,0,0,0,0,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,3865,0,0,0,0,0,970,360,0,0,0,0,0
2022-11-26,0,0,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
2022-11-27,0,0,0,0,0,0,0,0,663,0,0,11060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-28,0,0,1375,0,18921,0,40183,0,620,0,622,0,0,0,0,525,0,0,0,2222,0,0,0,0,0,0,0,0,0,2184,0,0,0,1233,0,0,3857,0,0,0,0,0,3866,0,0,0,0,0,0,0,865
2022-11-29,0,0,0,0,2283,0,316,0,1405,0,586,0,0,0,6936,138,0,3212,470,1654,0,0,0,0,0,0,0,8831,0,848,0,335,0,727,0,0,7110,0,0,0,0,0,0,499,0,0,0,0,0,0,0
2022-11-30,2628,1462,0,0,3009,10730,0,0,1672,0,629,8396,0,0,0,247,0,0,243,1832,0,0,0,0,0,235,1108,0,0,900,0,0,2699,837,0,0,7615,5668,0,12987,6842,0,0,0,0,0,0,1012,4186,0,616
2022-12-01,0,0,0,0,0,0,0,0,1444,0,750,0,0,0,0,218,0,0,192,1801,0,11438,0,1025,0,0,0,0,16091,768,0,0,0,693,0,0,6207,0,0,0,0,0,0,0,0,0,0,0,0,0,394
2022-12-02,0,0,0,0,0,0,0,6654,1448,1092,702,0,0,30932,0,231,0,0,179,1910,0,0,0,0,0,18138,0,0,0,650,0,0,0,1067,0,0,0,0,0,0,0,9218,0,0,918,0,0,0,0,0,292
2022-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-05,0,0,0,0,0,0,72247,0,2603,0,0,0,0,0,0,0,0,0,0,3136,0,0,0,0,0,0,0,0,0,1591,0,0,0,0,0,0,0,0,0,0,0,0,5751,0,0,462,0,0,0,0,0
2022-12-06,0,0,0,0,0,0,2247,0,1241,0,0,0,0,0,0,0,0,4438,334,1571,0,0,0,0,0,0,1089,11918,0,568,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-07,0,0,0,0,0,13936,0,0,1579,0,0,0,0,0,0,0,0,0,193,1718,0,0,0,0,0,0,0,0,0,636,0,0,0,0,0,0,0,6485,0,0,11605,0,0,0,0,0,0,0,0,0,0
2022-12-08,0,0,0,0,0,0,0,0,1550,0,0,0,0,0,7671,0,0,0,264,1845,0,0,0,1743,0,0,0,0,16061,741,0,0,0,0,0,0,37132,0,10136,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-09,3832,1638,5213,0,13248,0,0,4257,1301,1033,3261,0,0,0,0,1162,0,0,202,1877,0,0,0,0,0,25767,0,0,0,703,0,0,3468,4062,0,0,0,0,0,15983,0,3182,0,770,1133,0,0,1371,5807,0,1762
2022-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4026,0,0,0,0,0,0,0,0,0,1062,0,0,0,0,0,0,0,0,0,0,0,0,5510,0,0,0,0,0,0,0,0
2022-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,1722,0,0,0,0,0,0,0,13043,0,434,0,0,0,0,0,0,0,0,7484,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-14,0,0,0,0,0,13838,64120,0,5922,0,0,0,0,0,0,0,0,4791,274,2296,0,0,0,0,0,0,0,0,0,425,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0
2022-12-15,0,0,0,0,0,0,0,0,1446,0,0,0,0,0,6023,0,0,0,244,2133,0,0,0,1873,0,0,0,0,16719,436,0,0,0,0,0,0,38223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-16,2865,1329,3255,0,24130,0,0,4152,1418,931,3601,0,0,0,0,910,0,0,203,2202,0,11785,0,0,0,33148,923,0,0,424,0,0,3705,4874,0,0,0,6494,8391,11550,13190,3253,0,503,1088,0,0,1191,6465,0,0
2022-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-19,0,0,0,0,0,0,56228,0,2612,0,0,0,0,0,0,0,0,0,0,4638,0,0,0,0,0,0,0,0,0,715,0,0,0,0,0,0,0,0,0,0,0,0,7154,0,0,484,0,0,0,0,0
2022-12-20,0,0,0,0,0,0,8916,0,1337,0,0,0,0,0,0,0,0,4750,306,2133,0,0,0,0,0,0,0,14323,0,330,0,374,0,0,0,0,25706,0,0,0,0,0,0,0,0,49,0,0,0,0,0
2022-12-21,2376,1336,4413,0,12733,14606,8110,4216,1530,0,2375,0,0,42550,0,1104,0,0,235,2745,0,0,0,0,0,0,624,0,0,388,0,0,3494,3576,0,0,0,6302,0,8381,16676,0,0,383,0,49,0,1189,7377,0,4023
2022-12-22,0,0,0,0,0,0,7078,0,1469,0,0,0,0,0,0,0,0,0,274,2784,0,0,0,1852,0,0,0,0,17891,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0
2022-12-23,0,0,0,0,0,0,6228,0,1127,713,0,0,0,0,0,0,0,0,140,2650,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,22,0,0,0,0,0
2022-12-24,0,0,0,0,0,0,5462,0,834,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
2022-12-25,0,0,0,0,0,0,2720,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-26,0,0,0,0,0,0,1536,0,379,0,0,0,0,0,0,0,0,0,0,4935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-27,0,0,0,0,0,0,1624,0,695,0,0,0,0,0,0,0,0,4179,0,1233,0,0,0,0,0,0,0,0,0,902,0,362,0,0,0,0,0,0,0,0,0,0,9156,0,0,0,0,0,0,0,0
2022-12-28,0,0,0,0,0,12965,0,0,1345,0,0,0,0,0,0,0,0,0,384,2435,0,0,0,0,0,0,0,10927,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-29,0,0,0,0,0,0,0,0,1352,0,0,0,0,0,11240,0,0,0,231,0,0,0,0,0,0,0,0,0,13047,326,0,0,0,0,0,0,44889,0,9188,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-30,1958,0,9068,0,0,0,0,2709,1260,0,4507,0,0,0,0,1307,0,0,214,0,0,16248,0,0,0,49835,423,0,0,366,0,0,0,6722,0,0,0,4537,0,4872,0,5125,0,0,785,0,0,0,0,0,3604
2022-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-03,0,0,0,0,0,0,46706,0,2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9793,0,832,0,442,0,0,0,0,0,0,0,0,0,0,3532,0,0,351,0,0,0,0,0
2023-01-04,0,0,0,0,0,15719,0,0,1110,0,0,0,0,0,0,0,0,4213,428,0,0,0,0,0,0,373,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-05,0,0,0,0,0,0,0,0,1253,0,0,164721,0,0,4350,0,0,0,301,0,0,0,0,4325,0,0,0,0,13895,278,0,0,0,0,0,0,34449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-06,4021,0,0,0,50209,0,0,2842,1122,1049,3467,0,0,0,0,1263,0,0,301,0,0,1561,0,0,0,0,511,0,0,301,0,0,0,5442,0,0,0,5525,0,6188,42982,2223,0,0,896,0,0,0,18290,0,3054
2023-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-09,0,2191,0,0,0,0,41322,0,1912,0,0,0,0,80743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0,4405,0,0,0,0,0,0,0,0,0,6208,570,0,607,0,0,0,0,0
2023-01-10,0,0,0,0,0,0,4403,0,807,0,0,0,0,0,0,0,0,2803,413,30575,0,0,0,0,0,0,0,9814,0,277,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0
2023-01-11,0,0,0,0,0,15230,3575,0,935,0,0,0,0,0,3290,0,0,0,252,0,0,0,0,0,0,387,0,0,0,247,0,0,0,0,0,0,25852,0,0,0,0,0,0,0,0,95,0,0,0,0,0
2023-01-12,0,941,0,0,12278,0,3464,0,909,0,0,0,0,0,0,986,0,0,210,0,0,0,0,2252,0,0,523,0,10188,241,0,0,2200,4107,0,0,0,5595,0,7374,22624,0,0,234,0,95,0,0,8925,0,0
2023-01-13,0,0,0,0,0,0,2914,0,862,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,775,84,0,0,0,0,2148
2023-01-14,0,0,0,0,0,0,2584,0,676,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0
2023-01-15,0,0,0,0,0,0,1545,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-16,0,0,0,0,0,0,9864,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0
2023-01-17,0,0,0,0,0,0,2649,0,662,0,0,0,0,0,0,0,0,0,0,10554,0,0,0,0,0,0,0,9687,0,481,0,389,0,0,0,0,0,0,0,0,0,0,8280,0,0,104,0,0,0,0,0
2023-01-18,0,0,0,0,0,11045,3397,0,762,0,0,0,0,0,2896,0,0,2957,447,0,0,0,0,0,0,167,0,0,0,185,0,0,0,0,0,0,25087,0,0,0,0,0,0,0,0,141,0,0,0,0,0
2023-01-19,1232,659,0,0,13256,0,2903,0,892,612,4459,0,0,0,0,946,0,0,295,0,0,0,0,1906,0,0,464,0,7961,165,0,0,1690,4018,0,0,4036,4605,0,2751,15741,0,0,201,0,139,0,0,6742,0,1581
2023-01-20,0,0,0,0,0,0,2624,0,683,0,0,0,0,50240,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,1066,0,0,501,128,0,0,0,0,0
2023-01-21,0,0,0,0,0,0,2415,0,631,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0
2023-01-22,0,0,0,0,0,0,1646,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0
2023-01-23,0,0,0,0,0,0,1606,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,5078,0,0,86,0,0,0,0,0
2023-01-24,0,0,0,0,0,0,3002,0,728,0,0,0,0,0,0,0,0,2022,284,10611,0,0,0,0,0,0,0,6530,0,205,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0
2023-01-25,0,0,0,0,0,10940,2843,0,789,0,0,0,0,0,2180,0,0,0,209,0,0,0,0,0,0,156,0,0,0,156,0,0,0,0,0,0,19279,0,0,0,0,0,0,0,0,81,0,0,0,0,0
2023-01-26,0,0,0,0,14547,0,2714,0,696,466,2248,0,0,0,0,789,0,0,226,0,0,0,0,1563,0,78017,0,0,8155,175,0,0,0,3217,0,0,0,4797,0,0,14381,0,0,0,0,107,0,0,7644,0,0
2023-01-27,1422,676,0,0,0,0,2281,9266,679,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,575,0,0,156,0,0,0,0,0,0,0,0,0,3554,0,1279,0,188,525,150,0,0,0,0,2132
2023-01-28,0,0,0,0,0,0,2280,0,624,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0
2023-01-29,0,0,0,0,0,0,1448,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-30,0,0,0,0,0,0,1018,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,6911,0,0,0,0,0,0,0,0
2023-01-31,0,0,0,0,0,0,950,0,872,0,0,0,0,0,0,0,0,2262,309,9754,0,0,0,0,0,0,0,6027,0,130,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-01,0,0,0,0,0,10269,0,0,788,0,0,0,0,0,2930,0,0,0,178,0,0,0,0,0,0,5191,0,0,0,210,0,0,0,0,0,0,20128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-02,1269,704,0,0,15452,0,0,0,714,770,0,0,15964,39900,0,975,0,0,237,0,0,0,0,1549,0,0,747,0,8260,189,0,0,0,2864,0,0,0,5575,0,3087,13247,1250,0,0,0,0,0,0,7315,0,1496
2023-02-03,0,0,0,0,0,0,0,2163,0,0,1866,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,0
2023-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-06,0,0,0,0,0,0,29639,0,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,317,0,0,0,0,0,0,0,0,0,0,5556,0,0,984,0,0,0,0,0
2023-02-07,0,0,0,0,0,0,4141,0,743,0,0,0,0,0,0,0,0,2180,363,8210,0,0,0,0,0,0,0,5799,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0
2023-02-08,0,0,0,0,0,11154,3498,0,862,0,0,0,0,0,2548,0,0,0,195,0,0,0,0,0,0,5208,0,0,0,179,0,0,0,0,0,0,16756,0,45490,0,0,0,0,0,0,66,0,0,0,0,0
2023-02-09,1202,872,0,0,0,0,3424,0,796,840,1559,0,0,0,0,1026,0,0,0,0,91171,19343,0,1218,0,0,996,0,8833,235,0,0,0,2618,0,0,0,0,0,3099,12470,1363,0,1078,0,133,0,0,9820,0,1717
2023-02-10,0,0,0,0,0,0,3131,1963,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,69,0,0,0,0,0
2023-02-11,0,0,0,0,0,0,3033,0,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0
2023-02-12,0,0,0,0,0,0,2122,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
2023-02-13,0,0,0,0,0,0,1980,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,6567,0,0,116,0,0,0,0,0
2023-02-14,0,0,0,0,0,0,3720,0,747,0,0,0,0,0,0,0,0,0,0,7350,0,0,0,0,0,0,0,6888,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0
2023-02-15,0,0,0,0,0,11213,3229,0,788,0,0,0,0,0,0,0,0,2586,1193,0,0,0,0,0,0,4480,0,0,0,200,0,0,0,0,0,0,15104,0,0,0,0,0,0,0,0,106,0,0,0,0,0
2023-02-16,0,0,0,0,0,0,3131,0,913,0,0,0,18043,0,3124,0,0,0,0,0,0,0,0,993,0,0,0,0,8999,187,0,0,0,0,0,0,0,0,4596,0,0,0,0,0,0,134,27634,0,0,0,0
2023-02-17,1263,962,0,0,0,0,3022,2057,642,1600,1844,0,0,33033,0,1042,0,0,0,0,0,0,0,0,0,0,983,0,0,171,0,0,0,2341,0,0,0,10422,0,3379,11714,1548,0,254,702,77,0,0,6073,0,2397
2023-02-18,0,0,0,0,0,0,2783,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0
2023-02-19,0,0,0,0,0,0,1889,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
2023-02-20,0,0,0,0,0,0,1901,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3729,0,0,60,0,0,0,0,0
2023-02-21,0,0,0,0,0,0,2805,0,710,0,0,0,0,0,0,0,0,2133,686,5850,0,0,0,0,0,0,0,6547,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0
2023-02-22,0,0,0,0,0,10425,3791,0,871,0,0,0,0,0,3042,0,0,0,0,0,0,0,0,0,0,3676,0,0,0,179,0,0,0,0,0,0,14246,0,4471,0,0,0,0,0,0,62,0,0,0,0,0
2023-02-23,1100,0,0,0,0,0,3084,1975,712,0,2770,0,0,0,0,1417,0,0,0,0,0,0,0,892,0,0,996,0,9136,230,0,0,0,1366,0,0,0,4223,0,26866,9627,0,0,311,0,71,0,0,4605,0,0
2023-02-24,0,890,0,0,0,0,2822,0,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,1642,0,0,791,61,0,0,0,0,904
2023-02-25,0,0,0,0,0,0,2323,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
2023-02-26,0,0,0,0,0,0,1404,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-27,0,0,0,0,0,0,1088,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,4778,0,0,0,0,0,0,0,0
2023-02-28,0,0,0,0,0,0,930,0,759,0,0,0,0,0,0,0,0,1743,1692,5234,0,0,0,0,0,0,0,7483,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-01,0,0,0,0,0,8676,0,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
